CVE ID,CVSS Score,Attack Vector,Attack Complexity,Privileges Required,User Interaction,Scope,Confidentiality,Integrity,Availability,Affected OS
CVE-2023-50864,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-50865,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-50866,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-50867,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-21625,8.8,AV:N,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-6551,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-6270,7,AV:L,AC:H,PR:L,UI:N,S:U,C:H,I:H,A:H,"Fedoraproject Fedora 39, Linux Linux Kernel"
CVE-2023-51154,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-51812,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Tenda Ax3 Firmware 16.03.12.11
CVE-2024-21636,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-0241,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,N/A
CVE-2024-22047,3.1,AV:N,AC:H,PR:L,UI:N,S:U,C:N,I:L,A:N,N/A
CVE-2024-22048,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-22049,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:L,A:N,N/A
CVE-2024-22050,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2024-22051,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-41782,3.9,AV:L,AC:L,PR:L,UI:R,S:U,C:L,I:N,A:L,N/A
CVE-2023-6493,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-22075,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-52323,5.9,AV:N,AC:H,PR:N,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2024-22086,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-22087,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-22088,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-51277,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2020-13878,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2020-13879,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-51502,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:H,A:N,N/A
CVE-2023-52150,8.8,AV:N,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-52178,6.5,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:L,N/A
CVE-2023-52184,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2020-13880,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-50027,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-52123,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52127,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52128,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52129,6.3,AV:N,AC:L,PR:N,UI:R,S:U,C:L,I:L,A:L,N/A
CVE-2023-52130,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52136,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52145,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52149,5.4,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:L,N/A
CVE-2023-50991,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Tenda I29 Firmware 1.0.0.2, Tenda I29 Firmware 1.0.0.5"
CVE-2023-51535,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-51538,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-51539,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-51668,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-51673,5.4,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:L,N/A
CVE-2023-51678,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52119,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-52120,5.4,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:L,N/A
CVE-2023-52121,5.4,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:L,N/A
CVE-2023-52122,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2022-46839,10,AV:N,AC:L,PR:N,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2023-52143,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2023-52146,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2023-52148,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2023-52151,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2023-52124,6.5,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:L,N/A
CVE-2023-52125,6.5,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:L,N/A
CVE-2023-52126,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2024-0246,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-34321,3.3,AV:L,AC:L,PR:L,UI:N,S:U,C:L,I:N,A:N,Xen Xen
CVE-2023-34322,7.8,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,Xen Xen
CVE-2023-34323,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,Xen Xen
CVE-2023-34324,4.9,AV:N,AC:L,PR:H,UI:N,S:U,C:N,I:N,A:H,"Xen Xen, Linux Linux Kernel"
CVE-2023-34325,7.8,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,Xen Xen
CVE-2023-34326,7.8,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,Xen Xen
CVE-2023-34327,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,Xen Xen
CVE-2023-34328,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,Xen Xen
CVE-2023-39294,6.6,AV:N,AC:L,PR:H,UI:N,S:C,C:L,I:L,A:L,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-39296,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-41287,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:L,I:N,A:N,N/A
CVE-2023-41288,8.8,AV:N,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-41289,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-45039,3.8,AV:N,AC:L,PR:H,UI:N,S:U,C:N,I:L,A:L,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.3.2578, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.3.2578, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-45040,3.8,AV:N,AC:L,PR:H,UI:N,S:U,C:N,I:L,A:L,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.3.2578, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.3.2578, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-45041,3.8,AV:N,AC:L,PR:H,UI:N,S:U,C:N,I:L,A:L,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.3.2578, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.3.2578, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-45042,3.8,AV:N,AC:L,PR:H,UI:N,S:U,C:N,I:L,A:L,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.3.2578, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.3.2578, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-45043,3.8,AV:N,AC:L,PR:H,UI:N,S:U,C:N,I:L,A:L,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.3.2578, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.3.2578, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-45044,3.8,AV:N,AC:L,PR:H,UI:N,S:U,C:N,I:L,A:L,"Qnap Quts Hero h5.1.0.2424, Qnap Qts 5.1.3.2578, Qnap Qts 5.1.1.2491, Qnap Qts 5.1.0.2444, Qnap Quts Hero h5.1.1.2488, Qnap Qts 5.1.0.2348, Qnap Quts Hero h5.1.0.2453, Qnap Qts 5.1.2.2533, Qnap Quts Hero h5.1.3.2578, Qnap Quts Hero h5.1.2.2534, Qnap Qts 5.1.0.2418, Qnap Qts 5.1.0.2399, Qnap Quts Hero h5.1.0.2466, Qnap Qts 5.1.0.2466, Qnap Quts Hero h5.1.0.2409"
CVE-2023-46835,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:N,A:N,Xen Xen
CVE-2023-46836,4.7,AV:L,AC:H,PR:L,UI:N,S:U,C:H,I:N,A:N,Xen Xen
CVE-2023-46837,3.3,AV:L,AC:L,PR:L,UI:N,S:U,C:L,I:N,A:N,Xen Xen
CVE-2023-47219,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:L,I:N,A:N,N/A
CVE-2023-47559,5.5,AV:N,AC:H,PR:L,UI:R,S:C,C:L,I:L,A:L,N/A
CVE-2023-47560,7.4,AV:N,AC:L,PR:L,UI:N,S:C,C:L,I:L,A:L,N/A
CVE-2024-0247,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-21641,6.5,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:H,A:N,N/A
CVE-2024-21642,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2023-50612,7.8,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-39853,6.5,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2023-50609,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-46953,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-50121,5.7,AV:A,AC:L,PR:L,UI:N,S:U,C:N,I:N,A:H,Autelrobotics Evo Nano Drone Firmware 1.6.5
CVE-2023-6798,5.4,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:N,N/A
CVE-2023-6801,6.4,AV:N,AC:L,PR:L,UI:N,S:C,C:L,I:L,A:N,N/A
CVE-2023-51441,7.2,AV:N,AC:L,PR:H,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-0260,4.3,AV:N,AC:L,PR:L,UI:N,S:U,C:N,I:L,A:N,N/A
CVE-2024-0261,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:L,N/A
CVE-2024-0262,2.4,AV:N,AC:L,PR:H,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0263,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:L,N/A
CVE-2024-0264,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0265,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0266,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0267,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-7208,8,AV:A,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,Totolink X2000R Firmware 2.0.0-b20230727.10434
CVE-2024-0268,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0270,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-7209,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:N,A:H,"Uniwayinfo Uw-311Vpw Firmware, Uniwayinfo Uw-323Dac Firmware, Uniwayinfo Uw-302Vp Firmware, Uniwayinfo Uw-101X Firmware, Uniwayinfo Uw-301Vpw Firmware"
CVE-2024-0271,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-7210,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-7211,5.6,AV:N,AC:H,PR:N,UI:N,S:U,C:L,I:L,A:L,"Uniwayinfo Uw-311Vpw Firmware, Uniwayinfo Uw-323Dac Firmware, Uniwayinfo Uw-302Vp Firmware, Uniwayinfo Uw-101X Firmware, Uniwayinfo Uw-301Vpw Firmware"
CVE-2024-0272,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0273,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0274,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0275,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0276,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0277,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0278,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0279,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0280,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0281,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0282,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0283,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-7212,4.7,AV:N,AC:L,PR:H,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0284,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0286,4.3,AV:N,AC:L,PR:N,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2023-47145,8.4,AV:L,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,Microsoft Windows
CVE-2023-7213,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,Totolink N350Rt Firmware 9.3.5u.6139_b20201216
CVE-2023-7214,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,Totolink N350Rt Firmware 9.3.5u.6139_b20201216
CVE-2024-0287,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0288,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0289,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0290,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0291,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,Totolink Lr1200Gb Firmware 9.1.0u.6619_b20230130
CVE-2023-50948,6.5,AV:A,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2023-7215,3.5,AV:N,AC:L,PR:L,UI:R,S:U,C:N,I:L,A:N,N/A
CVE-2024-0292,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,Totolink Lr1200Gb Firmware 9.1.0u.6619_b20230130
CVE-2023-47140,4,AV:L,AC:H,PR:N,UI:N,S:U,C:L,I:L,A:N,N/A
CVE-2024-0293,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,Totolink Lr1200Gb Firmware 9.1.0u.6619_b20230130
CVE-2024-0294,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,Totolink Lr1200Gb Firmware 9.1.0u.6619_b20230130
CVE-2024-0295,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,Totolink Lr1200Gb Firmware 9.1.0u.6619_b20230130
CVE-2024-0296,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,Totolink N200Re Firmware 9.3.5u.6139_b20201216
CVE-2024-0297,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,Totolink N200Re Firmware 9.3.5u.6139_b20201216
CVE-2024-0298,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,Totolink N200Re Firmware 9.3.5u.6139_b20201216
CVE-2024-0299,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,Totolink N200Re Firmware 9.3.5u.6139_b20201216
CVE-2024-0300,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,Byzoro Smart S150 Firmware
CVE-2024-0301,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0302,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-22216,10,AV:N,AC:L,PR:N,UI:N,S:C,C:H,I:H,A:H,N/A
CVE-2024-0303,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0304,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-29048,8.8,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-29049,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-29050,7.6,AV:N,AC:L,PR:H,UI:N,S:C,C:H,I:N,A:L,N/A
CVE-2023-29051,8.1,AV:N,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:N,N/A
CVE-2023-29052,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2023-41710,5.4,AV:N,AC:L,PR:L,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-0305,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2024-0306,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-5091,5.5,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2024-0307,7.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2024-0308,6.3,AV:N,AC:L,PR:L,UI:N,S:U,C:L,I:L,A:L,N/A
CVE-2023-6921,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2023-6552,6.1,AV:N,AC:L,PR:N,UI:R,S:C,C:L,I:L,A:N,N/A
CVE-2024-0321,9.8,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-0322,9.1,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:H,N/A
CVE-2023-51701,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:L,I:N,A:N,N/A
CVE-2023-7224,7.8,AV:L,AC:L,PR:L,UI:N,S:U,C:H,I:H,A:H,N/A
CVE-2024-21644,7.5,AV:N,AC:L,PR:N,UI:N,S:U,C:H,I:N,A:N,N/A
CVE-2024-21645,5.3,AV:N,AC:L,PR:N,UI:N,S:U,C:N,I:L,A:N,N/A
CVE-2024-21647,5.9,AV:N,AC:H,PR:N,UI:N,S:U,C:N,I:N,A:H,N/A
CVE-2023-32650,7,AV:L,AC:H,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-34087,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-34436,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35004,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35057,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35128,7,AV:L,AC:H,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35702,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35703,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35704,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35955,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35956,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35957,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35958,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35959,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35960,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35961,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35962,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35963,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35964,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35969,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35970,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35989,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35992,7,AV:L,AC:H,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35994,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35995,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35996,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-35997,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-36746,7,AV:L,AC:H,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-36747,7,AV:L,AC:H,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-36861,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-36864,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-36915,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-36916,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-37282,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
CVE-2023-37416,7.8,AV:L,AC:L,PR:N,UI:R,S:U,C:H,I:H,A:H,N/A
